iShares MSCI ACWI ex U.S. ETF,,,,,,,,,,,,,,
Fund Holdings as of,25-Apr-25,,,,,,,,,,,,,
Inception Date,26-Mar-08,,,,,,,,,,,,,
Shares Outstanding,"105,400,000.00",,,,,,,,,,,,,
Stock,-,,,,,,,,,,,,,
Bond,-,,,,,,,,,,,,,
Cash,-,,,,,,,,,,,,,
Other,-,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
VIPS,VIPSHOP HOLDINGS SPONSORED ADS REP,Consumer Discretionary,Equity,"1,074,571.64",0.02,"1,074,571.64","81,161.00",13.24,China,New York Stock Exchange Inc.,USD,1,USD,-
2413,M3 INC,Health Care,Equity,"1,073,408.23",0.02,"1,073,408.23","89,100.00",12.05,Japan,Tokyo Stock Exchange,USD,143.98,JPY,-
SYENS,SYENSQO NV,Materials,Equity,"1,072,757.94",0.02,"1,072,757.94","15,654.00",68.53,Belgium,Nyse Euronext - Euronext Brussels,USD,0.88,EUR,-
BOL,BOLLORE,Communication,Equity,"1,072,775.43",0.02,"1,072,775.43","178,045.00",6.03,France,Nyse Euronext - Euronext Paris,USD,0.88,EUR,-
MEL,MERIDIAN ENERGY LTD,Utilities,Equity,"1,073,266.03",0.02,"1,073,266.03","316,853.00",3.39,New Zealand,New Zealand Exchange Ltd,USD,1.68,NZD,-
836,CHINA RESOURCES POWER LTD,Utilities,Equity,"1,072,672.54",0.02,"1,072,672.54","444,000.00",2.42,China,Hong Kong Exchanges And Clearing Ltd,USD,7.76,HKD,-
4938,PEGATRON CORP,Information Technology,Equity,"1,070,948.10",0.02,"1,070,948.10","432,000.00",2.48,Taiwan,Taiwan Stock Exchange,USD,32.51,TWD,-
KGH,KGHM POLSKA MIEDZ SA,Materials,Equity,"1,067,415.71",0.02,"1,067,415.71","31,910.00",33.45,Poland,Warsaw Stock Exchange/Equities/Main Market,USD,3.76,PLN,-
601288,AGRICULTURAL BANK OF CHINA LTD A,Financials,Equity,"1,064,475.32",0.02,"1,064,475.32","1,398,500.00",0.76,China,Shanghai Stock Exchange,USD,7.28,CNY,-
858,WULIANGYE YIBIN LTD A,Consumer Staples,Equity,"1,063,683.99",0.02,"1,063,683.99","60,100.00",17.7,China,Shenzhen Stock Exchange,USD,7.28,CNY,-
PRIO3,PETRO RIO SA,Energy,Equity,"1,062,425.13",0.02,"1,062,425.13","172,970.00",6.14,Brazil,XBSP,USD,5.68,BRL,-
HAVELLS,HAVELLS INDIA LTD,Industrials,Equity,"1,060,151.58",0.02,"1,060,151.58","56,620.00",18.72,India,National Stock Exchange Of India,USD,85.44,INR,-
LODHA,MACROTECH DEVELOPERS LTD,Real Estate,Equity,"1,058,606.36",0.02,"1,058,606.36","69,304.00",15.27,India,National Stock Exchange Of India,USD,85.44,INR,-
KOFUBL,COCA-COLA FEMSA CLASS UBL UNITS,Consumer Staples,Equity,"1,054,544.92",0.02,"1,054,544.92","107,600.00",9.8,Mexico,Bolsa Mexicana De Valores,USD,19.56,MXN,-
6841,YOKOGAWA ELECTRIC CORP,Information Technology,Equity,"1,053,280.78",0.02,"1,053,280.78","49,900.00",21.11,Japan,Tokyo Stock Exchange,USD,143.98,JPY,-
2912,PRESIDENT CHAIN STORE CORP,Consumer Staples,Equity,"1,053,364.09",0.02,"1,053,364.09","133,000.00",7.92,Taiwan,Taiwan Stock Exchange,USD,32.51,TWD,-
2587,SUNTORY BEVERAGE & FOOD LTD,Consumer Staples,Equity,"1,052,302.14",0.02,"1,052,302.14","30,800.00",34.17,Japan,Tokyo Stock Exchange,USD,143.98,JPY,-
3064,MONOTARO LTD,Industrials,Equity,"1,046,103.84",0.02,"1,046,103.84","55,700.00",18.78,Japan,Tokyo Stock Exchange,USD,143.98,JPY,-
HDFCAMC,HDFC ASSET MANAGEMENT COMPANY LTD,Financials,Equity,"1,045,085.80",0.02,"1,045,085.80","20,375.00",51.29,India,National Stock Exchange Of India,USD,85.44,INR,-
RADL3,RAIA DROGASIL,Consumer Staples,Equity,"1,045,297.69",0.02,"1,045,297.69","295,320.00",3.54,Brazil,XBSP,USD,5.68,BRL,-
100,YUHAN CORP,Health Care,Equity,"1,043,723.03",0.02,"1,043,723.03","13,042.00",80.03,Korea (South),Korea Exchange (Stock Market),USD,"1,437.00",KRW,-
AMUN,AMUNDI SA,Financials,Equity,"1,042,531.24",0.02,"1,042,531.24","13,300.00",78.39,France,Nyse Euronext - Euronext Paris,USD,0.88,EUR,-
1080,ARAB NATIONAL BANK,Financials,Equity,"1,042,550.53",0.02,"1,042,550.53","175,535.00",5.94,Saudi Arabia,Saudi Stock Exchange,USD,3.75,SAR,-
CGPOWER,CG POWER AND INDUSTRIAL SOLUTIONS,Industrials,Equity,"1,042,976.98",0.02,"1,042,976.98","140,757.00",7.41,India,National Stock Exchange Of India,USD,85.44,INR,-
3092,ZOZO INC,Consumer Discretionary,Equity,"1,041,033.51",0.02,"1,041,033.51","102,100.00",10.2,Japan,Tokyo Stock Exchange,USD,143.98,JPY,-
ALPHA,ALPHA SERVICES AND HOLDINGS SA,Financials,Equity,"1,036,649.07",0.02,"1,036,649.07","416,946.00",2.49,Greece,Athens Exchange S.A. Cash Market,USD,0.88,EUR,-
BALD B,FASTIGHETS BALDER CLASS B,Real Estate,Equity,"1,034,934.83",0.02,"1,034,934.83","147,078.00",7.04,Sweden,Nasdaq Omx Nordic,USD,9.68,SEK,-
LHA,DEUTSCHE LUFTHANSA AG,Industrials,Equity,"1,035,001.83",0.02,"1,035,001.83","140,409.00",7.37,Germany,Xetra,USD,0.88,EUR,-
UHR,THE SWATCH GROUP AG,Consumer Discretionary,Equity,"1,034,800.72",0.02,"1,034,800.72","6,017.00",171.98,Switzerland,SIX Swiss Exchange,USD,0.83,CHF,-
SAP,SAPUTO INC,Consumer Staples,Equity,"1,032,422.26",0.02,"1,032,422.26","54,422.00",18.97,Canada,Toronto Stock Exchange,USD,1.39,CAD,-
MARICO,MARICO LTD,Consumer Staples,Equity,"1,030,405.82",0.02,"1,030,405.82","123,929.00",8.31,India,National Stock Exchange Of India,USD,85.44,INR,-
3017,ASIA VITAL COMPONENTS LTD,Information Technology,Equity,"1,028,558.25",0.02,"1,028,558.25","71,000.00",14.49,Taiwan,Taiwan Stock Exchange,USD,32.51,TWD,-
168,TSINGTAO BREWERY LTD H,Consumer Staples,Equity,"1,027,865.69",0.02,"1,027,865.69","140,000.00",7.34,China,Hong Kong Exchanges And Clearing Ltd,USD,7.76,HKD,-
SRF,SRF LTD,Materials,Equity,"1,024,333.85",0.02,"1,024,333.85","29,487.00",34.74,India,National Stock Exchange Of India,USD,85.44,INR,-
GJF,GJENSIDIGE FORSIKRING,Financials,Equity,"1,023,779.89",0.02,"1,023,779.89","43,712.00",23.42,Norway,Oslo Bors Asa,USD,10.41,NOK,-
CENCOSUD,CENCOSUD SA,Consumer Staples,Equity,"1,022,088.50",0.02,"1,022,088.50","309,376.00",3.3,Chile,Santiago Stock Exchange,USD,936.19,CLP,-
3888,KINGSOFT LTD,Communication,Equity,"1,019,821.19",0.02,"1,019,821.19","213,800.00",4.77,China,Hong Kong Exchanges And Clearing Ltd,USD,7.76,HKD,-
4716,ORACLE JAPAN CORP,Information Technology,Equity,"1,019,350.58",0.02,"1,019,350.58","8,900.00",114.53,Japan,Tokyo Stock Exchange,USD,143.98,JPY,-
9150,SAMSUNG ELECTRO MECHANICS LTD,Information Technology,Equity,"1,017,810.02",0.02,"1,017,810.02","11,891.00",85.59,Korea (South),Korea Exchange (Stock Market),USD,"1,437.00",KRW,-
ENT,ENTAIN PLC,Consumer Discretionary,Equity,"1,017,585.14",0.02,"1,017,585.14","129,992.00",7.83,United Kingdom,London Stock Exchange,USD,0.75,GBP,-
ICL,ICL GROUP LTD,Materials,Equity,"1,017,613.47",0.02,"1,017,613.47","153,213.00",6.64,Israel,Tel Aviv Stock Exchange,USD,3.62,ILS,-
SAGA B,SAGAX CLASS B,Real Estate,Equity,"1,016,454.29",0.02,"1,016,454.29","45,401.00",22.39,Sweden,Nasdaq Omx Nordic,USD,9.68,SEK,-
6465,HOSHIZAKI CORP,Industrials,Equity,"1,015,224.87",0.02,"1,015,224.87","24,500.00",41.44,Japan,Tokyo Stock Exchange,USD,143.98,JPY,-
CUMMINSIND,CUMMINS INDIA LTD,Industrials,Equity,"1,008,938.22",0.02,"1,008,938.22","30,130.00",33.49,India,National Stock Exchange Of India,USD,85.44,INR,-
BMW3,BMW PREF AG,Consumer Discretionary,Equity,"1,009,096.71",0.02,"1,009,096.71","12,397.00",81.4,Germany,Xetra,USD,0.88,EUR,-
5871,CHAILEASE HOLDING LTD,Financials,Equity,"1,008,073.82",0.02,"1,008,073.82","287,500.00",3.51,Taiwan,Taiwan Stock Exchange,USD,32.51,TWD,-
BIMBOA,GRUPO BIMBO A,Consumer Staples,Equity,"1,006,689.50",0.02,"1,006,689.50","295,200.00",3.41,Mexico,Bolsa Mexicana De Valores,USD,19.56,MXN,-
3606,FUYAO GLASS INDUSTRY GROUP LTD H,Consumer Discretionary,Equity,"1,005,965.05",0.02,"1,005,965.05","146,400.00",6.87,China,Hong Kong Exchanges And Clearing Ltd,USD,7.76,HKD,-
3038,KOBE BUSSAN LTD,Consumer Staples,Equity,"1,005,243.97",0.02,"1,005,243.97","35,300.00",28.48,Japan,Tokyo Stock Exchange,USD,143.98,JPY,-
JINDALSTEL,JINDAL STEEL AND POWER LTD,Materials,Equity,"1,005,807.09",0.02,"1,005,807.09","96,364.00",10.44,India,National Stock Exchange Of India,USD,85.44,INR,-
5713,SUMITOMO METAL MINING LTD,Materials,Equity,"1,005,174.51",0.02,"1,005,174.51","45,000.00",22.34,Japan,Tokyo Stock Exchange,USD,143.98,JPY,-
32830,SAMSUNG LIFE LTD,Financials,Equity,"1,004,605.43",0.02,"1,004,605.43","17,435.00",57.62,Korea (South),Korea Exchange (Stock Market),USD,"1,437.00",KRW,-
PETGAS,PETRONAS GAS,Utilities,Equity,"1,001,095.11",0.02,"1,001,095.11","259,100.00",3.86,Malaysia,Bursa Malaysia,USD,4.37,MYR,-
THYAO.E,TURK HAVA YOLLARI AO A,Industrials,Equity,"1,001,007.50",0.02,"1,001,007.50","121,040.00",8.27,Turkey,Istanbul Stock Exchange,USD,38.42,TRY,-
LTIM,LTIMINDTREE LTD,Information Technology,Equity,"997,571.88",0.02,"997,571.88","18,948.00",52.65,India,National Stock Exchange Of India,USD,85.44,INR,-
COLPAL,COLGATE PALMOLIVE INDIA LTD,Consumer Staples,Equity,"997,164.25",0.02,"997,164.25","31,893.00",31.27,India,National Stock Exchange Of India,USD,85.44,INR,-
1301,FORMOSA PLASTICS CORP,Materials,Equity,"997,392.88",0.02,"997,392.88","950,960.00",1.05,Taiwan,Taiwan Stock Exchange,USD,32.51,TWD,-
3661,ALCHIP TECHNOLOGIES LTD,Information Technology,Equity,"996,539.79",0.02,"996,539.79","15,000.00",66.44,Taiwan,Taiwan Stock Exchange,USD,32.51,TWD,-
PMETAL,PRESS METAL ALUMINIUM HOLDINGS,Materials,Equity,"996,659.35",0.02,"996,659.35","900,700.00",1.11,Malaysia,Bursa Malaysia,USD,4.37,MYR,-
ADANIENT,ADANI ENTERPRISES LTD,Industrials,Equity,"987,006.00",0.02,"987,006.00","35,820.00",27.55,India,National Stock Exchange Of India,USD,85.44,INR,-
SOF,SOFINA SA,Financials,Equity,"985,381.56",0.02,"985,381.56","3,564.00",276.48,Belgium,Nyse Euronext - Euronext Brussels,USD,0.88,EUR,-
INW,INFRASTRUTTURE WIRELESS ITALIANE,Communication,Equity,"984,758.27",0.02,"984,758.27","84,757.00",11.62,Italy,Borsa Italiana,USD,0.88,EUR,-
28300,HLB INC,Health Care,Equity,"982,844.26",0.02,"982,844.26","25,586.00",38.41,Korea (South),Korea Exchange (Kosdaq),USD,"1,437.00",KRW,-
6415,SILERGY CORP,Information Technology,Equity,"982,852.75",0.02,"982,852.75","77,000.00",12.76,Taiwan,Taiwan Stock Exchange,USD,32.51,TWD,-
GFC,GECINA SA,Real Estate,Equity,"983,016.23",0.02,"983,016.23","9,629.00",102.09,France,Nyse Euronext - Euronext Paris,USD,0.88,EUR,-
TWE,TREASURY WINE ESTATES LTD,Consumer Staples,Equity,"978,682.84",0.02,"978,682.84","173,819.00",5.63,Australia,Asx - All Markets,USD,1.56,AUD,-
4091,NIPPON SANSO HOLDINGS CORP,Materials,Equity,"978,305.96",0.02,"978,305.96","30,700.00",31.87,Japan,Tokyo Stock Exchange,USD,143.98,JPY,-
AKBNK.E,AKBANK A,Financials,Equity,"977,982.28",0.02,"977,982.28","729,627.00",1.34,Turkey,Istanbul Stock Exchange,USD,38.42,TRY,-
47810,KOREA AEROSPACE INDUSTRIES LTD,Industrials,Equity,"975,417.54",0.02,"975,417.54","16,990.00",57.41,Korea (South),Korea Exchange (Stock Market),USD,"1,437.00",KRW,-
RDOR3,REDE DOR SAO LUIZ SA,Health Care,Equity,"973,739.48",0.02,"973,739.48","175,989.00",5.53,Brazil,XBSP,USD,5.68,BRL,-
LATO B,LATOUR INVESTMENT CLASS B,Industrials,Equity,"972,774.07",0.02,"972,774.07","34,850.00",27.91,Sweden,Nasdaq Omx Nordic,USD,9.68,SEK,-
IOC,INDIAN OIL CORP LTD,Energy,Equity,"972,597.20",0.02,"972,597.20","617,155.00",1.58,India,National Stock Exchange Of India,USD,85.44,INR,-
AKE,ARKEMA SA,Materials,Equity,"970,690.28",0.02,"970,690.28","12,937.00",75.03,France,Nyse Euronext - Euronext Paris,USD,0.88,EUR,-
8331,CHIBA BANK LTD,Financials,Equity,"967,863.17",0.02,"967,863.17","113,800.00",8.5,Japan,Tokyo Stock Exchange,USD,143.98,JPY,-
SOLARINDS,SOLAR INDUSTRIES INDIA LTD,Materials,Equity,"966,913.90",0.02,"966,913.90","6,476.00",149.31,India,National Stock Exchange Of India,USD,85.44,INR,-
TEMN,TEMENOS AG,Information Technology,Equity,"965,729.08",0.02,"965,729.08","13,651.00",70.74,Switzerland,SIX Swiss Exchange,USD,0.83,CHF,-
ICICIGI,ICICI LOMBARD GENERAL INSURANCE CO,Financials,Equity,"962,646.62",0.02,"962,646.62","44,361.00",21.7,India,National Stock Exchange Of India,USD,85.44,INR,-
6506,YASKAWA ELECTRIC CORP,Industrials,Equity,"961,360.65",0.02,"961,360.65","45,100.00",21.32,Japan,Tokyo Stock Exchange,USD,143.98,JPY,-
INDU A,INDUSTRIVARDEN A,Financials,Equity,"960,354.72",0.02,"960,354.72","27,927.00",34.39,Sweden,Nasdaq Omx Nordic,USD,9.68,SEK,-
JDEP,JDE PEETS NV,Consumer Staples,Equity,"957,774.87",0.02,"957,774.87","40,465.00",23.67,Netherlands,Euronext Amsterdam,USD,0.88,EUR,-
AC*,ARCA CONTINENTAL,Consumer Staples,Equity,"956,142.90",0.02,"956,142.90","89,100.00",10.73,Mexico,Bolsa Mexicana De Valores,USD,19.56,MXN,-
F34,WILMAR INTERNATIONAL LTD,Consumer Staples,Equity,"955,899.62",0.02,"955,899.62","401,600.00",2.38,Singapore,Singapore Exchange,USD,1.32,SGD,-
RAIL3,RUMO SA,Industrials,Equity,"952,802.83",0.02,"952,802.83","274,933.00",3.47,Brazil,XBSP,USD,5.68,BRL,-
PE&OLES*,INDUST PENOLES,Materials,Equity,"950,470.90",0.02,"950,470.90","43,985.00",21.61,Mexico,Bolsa Mexicana De Valores,USD,19.56,MXN,-
1038,CHEUNG KONG INFRASTRUCTURE HOLDING,Utilities,Equity,"950,691.97",0.02,"950,691.97","142,500.00",6.67,Hong Kong,Hong Kong Exchanges And Clearing Ltd,USD,7.76,HKD,-
ONEX,ONEX CORP,Financials,Equity,"948,952.18",0.02,"948,952.18","13,734.00",69.1,Canada,Toronto Stock Exchange,USD,1.39,CAD,-
ASHOKLEY,ASHOK LEYLAND LTD,Industrials,Equity,"943,560.69",0.02,"943,560.69","358,243.00",2.63,India,National Stock Exchange Of India,USD,85.44,INR,-
15760,KOREA ELECTRIC POWER CORP,Utilities,Equity,"942,842.38",0.02,"942,842.38","53,658.00",17.57,Korea (South),Korea Exchange (Stock Market),USD,"1,437.00",KRW,-
AVOL,AVOLTA AG,Consumer Discretionary,Equity,"942,967.88",0.02,"942,967.88","21,033.00",44.83,Switzerland,SIX Swiss Exchange,USD,0.83,CHF,-
BS6,YANGZIJIANG SHIPBUILDING (HOLDINGS,Industrials,Equity,"942,235.74",0.02,"942,235.74","563,200.00",1.67,Singapore,Singapore Exchange,USD,1.32,SGD,-
TRUE.R,TRUE CORPORATION NON-VOTING DR PCL,Communication,Equity,"941,538.21",0.02,"941,538.21","2,655,296.00",0.35,Thailand,Stock Exchange Of Thailand,USD,33.56,THB,-
268,KINGDEE INT L SOFTWARE GROUP LTD,Information Technology,Equity,"941,645.13",0.02,"941,645.13","619,000.00",1.52,China,Hong Kong Exchanges And Clearing Ltd,USD,7.76,HKD,-
SMPH,SM PRIME HOLDINGS INC,Real Estate,Equity,"940,410.08",0.02,"940,410.08","2,320,400.00",0.41,Philippines,Philippine Stock Exchange Inc.,USD,56.26,PHP,-
RAA,RATIONAL AG,Industrials,Equity,"939,697.47",0.02,"939,697.47","1,117.00",841.27,Germany,Xetra,USD,0.88,EUR,-
IPN,IPSEN SA,Health Care,Equity,"940,098.55",0.02,"940,098.55","8,464.00",111.07,France,Nyse Euronext - Euronext Paris,USD,0.88,EUR,-
601211,GUOTAI HAITONG SECURITIES LTD A,Financials,Equity,"937,396.30",0.02,"937,396.30","397,157.00",2.36,China,Shanghai Stock Exchange,USD,7.28,CNY,-
MOTHERSON,SAMVARDHANA MOTHERSON INTERNATIONA,Consumer Discretionary,Equity,"936,449.26",0.02,"936,449.26","598,395.00",1.56,India,National Stock Exchange Of India,USD,85.44,INR,-
601398,INDUSTRIAL AND COMMERCIAL BANK OF,Financials,Equity,"935,953.73",0.02,"935,953.73","946,540.00",0.99,China,Shanghai Stock Exchange,USD,7.28,CNY,-
QAN,QANTAS AIRWAYS LTD,Industrials,Equity,"935,023.75",0.02,"935,023.75","170,120.00",5.5,Australia,Asx - All Markets,USD,1.56,AUD,-
4768,OTSUKA CORP,Information Technology,Equity,"933,439.83",0.02,"933,439.83","42,800.00",21.81,Japan,Tokyo Stock Exchange,USD,143.98,JPY,-
GOTO,GOTO GOJEK TOKOPEDIA,Consumer Discretionary,Equity,"927,881.57",0.02,"927,881.57","185,907,700.00",0,Indonesia,Indonesia Stock Exchange,USD,"16,830.00",IDR,-
INPST,INPOST SA,Industrials,Equity,"927,602.84",0.02,"927,602.84","56,584.00",16.39,Netherlands,Euronext Amsterdam,USD,0.88,EUR,-
3550,LG CORP,Industrials,Equity,"925,217.33",0.02,"925,217.33","20,423.00",45.3,Korea (South),Korea Exchange (Stock Market),USD,"1,437.00",KRW,-
AUROPHARMA,AUROBINDO PHARMA LTD,Health Care,Equity,"924,100.84",0.02,"924,100.84","64,713.00",14.28,India,National Stock Exchange Of India,USD,85.44,INR,-
REM,REMGRO LTD,Financials,Equity,"922,899.00",0.02,"922,899.00","109,434.00",8.43,South Africa,Johannesburg Stock Exchange,USD,18.74,ZAR,-
ADP,AEROPORTS DE PARIS SA,Industrials,Equity,"922,084.48",0.02,"922,084.48","7,448.00",123.8,France,Nyse Euronext - Euronext Paris,USD,0.88,EUR,-
PHNX,PHOENIX GROUP HOLDINGS PLC,Financials,Equity,"918,929.13",0.02,"918,929.13","117,529.00",7.82,United Kingdom,London Stock Exchange,USD,0.75,GBP,-
SUNDARMFIN,SUNDARAM FINANCE LTD,Financials,Equity,"915,555.99",0.02,"915,555.99","14,824.00",61.76,India,National Stock Exchange Of India,USD,85.44,INR,-
BOUBYAN,BOUBYAN BANK,Financials,Equity,"914,882.96",0.02,"914,882.96","417,067.00",2.19,Kuwait,Kuwait Stock Exchange,USD,0.31,KWD,-
BCVN,BC VAUD N,Financials,Equity,"913,322.45",0.02,"913,322.45","7,682.00",118.89,Switzerland,SIX Swiss Exchange,USD,0.83,CHF,-
TAL,TAL EDUCATION GROUP ADR REPTG,Consumer Discretionary,Equity,"912,839.80",0.02,"912,839.80","99,655.00",9.16,China,New York Stock Exchange Inc.,USD,1,USD,-
3037,UNIMICRON TECHNOLOGY CORP,Information Technology,Equity,"911,403.31",0.02,"911,403.31","320,000.00",2.85,Taiwan,Taiwan Stock Exchange,USD,32.51,TWD,-
ORDS,OOREDOO,Communication,Equity,"911,604.02",0.02,"911,604.02","257,698.00",3.54,Qatar,Qatar Exchange,USD,3.64,QAR,-
1303,NAN YA PLASTICS CORP,Materials,Equity,"910,564.74",0.02,"910,564.74","973,840.00",0.94,Taiwan,Taiwan Stock Exchange,USD,32.51,TWD,-
ADNOCDRILL,ADNOC DRILLING COMPANY,Energy,Equity,"908,381.37",0.02,"908,381.37","690,793.00",1.31,United Arab Emirates,Abu Dhabi Securities Exchange,USD,3.67,AED,-
BVT,BIDVEST GROUP LTD,Industrials,Equity,"907,505.64",0.02,"907,505.64","73,148.00",12.41,South Africa,Johannesburg Stock Exchange,USD,18.74,ZAR,-
1928,SANDS CHINA LTD,Consumer Discretionary,Equity,"905,315.95",0.02,"905,315.95","501,600.00",1.8,Hong Kong,Hong Kong Exchanges And Clearing Ltd,USD,7.76,HKD,-
6724,SEIKO EPSON CORP,Information Technology,Equity,"903,485.67",0.02,"903,485.67","64,700.00",13.96,Japan,Tokyo Stock Exchange,USD,143.98,JPY,-
9023,TOKYO METRO LTD,Industrials,Equity,"903,523.53",0.02,"903,523.53","66,100.00",13.67,Japan,Tokyo Stock Exchange,USD,143.98,JPY,-
2474,CATCHER TECHNOLOGY LTD,Information Technology,Equity,"903,529.41",0.02,"903,529.41","136,000.00",6.64,Taiwan,Taiwan Stock Exchange,USD,32.51,TWD,-
5110,SAUDI ELECTRICITY,Utilities,Equity,"902,015.15",0.02,"902,015.15","223,496.00",4.04,Saudi Arabia,Saudi Stock Exchange,USD,3.75,SAR,-
267260,HD HYUNDAI ELECTRIC LTD,Industrials,Equity,"900,167.36",0.02,"900,167.36","4,319.00",208.42,Korea (South),Korea Exchange (Stock Market),USD,"1,437.00",KRW,-
SDR,SCHRODERS PLC,Financials,Equity,"899,304.91",0.02,"899,304.91","206,269.00",4.36,United Kingdom,London Stock Exchange,USD,0.75,GBP,-
RICHTER,GEDEON RICHTER,Health Care,Equity,"898,300.89",0.02,"898,300.89","29,486.00",30.47,Hungary,Budapest Stock Exchange,USD,357.13,HUF,-
IHH,IHH HEALTHCARE,Health Care,Equity,"898,408.78",0.02,"898,408.78","572,000.00",1.57,Malaysia,Bursa Malaysia,USD,4.37,MYR,-
601166,INDUSTRIAL BANK LTD A,Financials,Equity,"897,563.55",0.02,"897,563.55","312,542.00",2.87,China,Shanghai Stock Exchange,USD,7.28,CNY,-
DIE,DIETEREN (D) SA,Consumer Discretionary,Equity,"890,269.62",0.02,"890,269.62","4,631.00",192.24,Belgium,Nyse Euronext - Euronext Brussels,USD,0.88,EUR,-
U96,SEMBCORP INDUSTRIES LTD,Utilities,Equity,"889,266.16",0.02,"889,266.16","181,300.00",4.9,Singapore,Singapore Exchange,USD,1.32,SGD,-
FUNO11,FIBRA UNO ADMINISTRACION REIT,Real Estate,Equity,"888,400.63",0.02,"888,400.63","677,700.00",1.31,Mexico,Bolsa Mexicana De Valores,USD,19.56,MXN,-
GCARSOA1,GRUPO CARSO SERIES A1,Industrials,Equity,"888,573.04",0.02,"888,573.04","120,000.00",7.4,Mexico,Bolsa Mexicana De Valores,USD,19.56,MXN,-
BKW,BKW N AG,Utilities,Equity,"885,330.52",0.01,"885,330.52","4,679.00",189.21,Switzerland,SIX Swiss Exchange,USD,0.83,CHF,-
2609,YANG MING MARINE TRANSPORT CORP,Industrials,Equity,"884,509.03",0.01,"884,509.03","412,000.00",2.15,Taiwan,Taiwan Stock Exchange,USD,32.51,TWD,-
BPI,BANK OF THE PHILIPPINE ISLANDS,Financials,Equity,"883,905.63",0.01,"883,905.63","370,263.00",2.39,Philippines,Philippine Stock Exchange Inc.,USD,56.26,PHP,-
HINDPETRO,HINDUSTAN PETROLEUM CORP LTD,Energy,Equity,"883,421.39",0.01,"883,421.39","198,268.00",4.46,India,National Stock Exchange Of India,USD,85.44,INR,-
ZEAL,ZEALAND PHARMA,Health Care,Equity,"883,787.02",0.01,"883,787.02","13,802.00",64.03,Denmark,Omx Nordic Exchange Copenhagen A/S,USD,6.57,DKK,-
RAND,RANDSTAD HOLDING,Industrials,Equity,"882,446.87",0.01,"882,446.87","22,058.00",40.01,Netherlands,Euronext Amsterdam,USD,0.88,EUR,-
4300,DAR AL ARKAN REAL ESTATE DEVELOPME,Real Estate,Equity,"881,643.48",0.01,"881,643.48","141,338.00",6.24,Saudi Arabia,Saudi Stock Exchange,USD,3.75,SAR,-
TORNTPHARM,TORRENT PHARMACEUTICALS LTD,Health Care,Equity,"876,810.17",0.01,"876,810.17","23,130.00",37.91,India,National Stock Exchange Of India,USD,85.44,INR,-
5387,HYUNDAI MOTOR S2 PREF,Consumer Discretionary,Equity,"875,558.25",0.01,"875,558.25","8,484.00",103.2,Korea (South),Korea Exchange (Stock Market),USD,"1,437.00",KRW,-
9626,BILIBILI INC,Communication,Equity,"874,089.51",0.01,"874,089.51","50,674.00",17.25,China,Hong Kong Exchanges And Clearing Ltd,USD,7.76,HKD,-
ROCK B,ROCKWOOL CLASS B,Industrials,Equity,"871,228.71",0.01,"871,228.71","19,907.00",43.76,Denmark,Omx Nordic Exchange Copenhagen A/S,USD,6.57,DKK,-
GAMUDA,GAMUDA,Industrials,Equity,"871,341.56",0.01,"871,341.56","955,200.00",0.91,Malaysia,Bursa Malaysia,USD,4.37,MYR,-
2897,NISSIN FOODS HOLDINGS LTD,Consumer Staples,Equity,"869,946.87",0.01,"869,946.87","39,800.00",21.86,Japan,Tokyo Stock Exchange,USD,143.98,JPY,-
2331,LI NING LTD,Consumer Discretionary,Equity,"870,159.92",0.01,"870,159.92","447,000.00",1.95,China,Hong Kong Exchanges And Clearing Ltd,USD,7.76,HKD,-
BSANTANDER,BANCO SANTANDER CHILE,Financials,Equity,"861,345.95",0.01,"861,345.95","13,999,713.00",0.06,Chile,Santiago Stock Exchange,USD,936.19,CLP,-
WFG,WEST FRASER TIMBER LTD,Materials,Equity,"859,517.15",0.01,"859,517.15","11,688.00",73.54,Canada,Toronto Stock Exchange,USD,1.39,CAD,-
4904,FAR EASTONE TELECOMMUNICATIONS LTD,Communication,Equity,"858,303.73",0.01,"858,303.73","326,000.00",2.63,Taiwan,Taiwan Stock Exchange,USD,32.51,TWD,-
AMBUJACEM,AMBUJA CEMENTS LTD,Materials,Equity,"857,581.66",0.01,"857,581.66","133,539.00",6.42,India,National Stock Exchange Of India,USD,85.44,INR,-
UPL,UPL LTD,Materials,Equity,"855,132.70",0.01,"855,132.70","110,393.00",7.75,India,National Stock Exchange Of India,USD,85.44,INR,-
600276,JIANGSU HENGRUI MEDICINE LTD A,Health Care,Equity,"849,072.16",0.01,"849,072.16","123,156.00",6.89,China,Shanghai Stock Exchange,USD,7.28,CNY,-
NRP,NEPI ROCKCASTLE NV,Real Estate,Equity,"848,447.63",0.01,"848,447.63","111,870.00",7.58,South Africa,Johannesburg Stock Exchange,USD,18.74,ZAR,-
VOD,VODACOM GROUP LTD,Communication,Equity,"848,523.42",0.01,"848,523.42","119,499.00",7.1,South Africa,Johannesburg Stock Exchange,USD,18.74,ZAR,-
GGBR4,GERDAU PREF SA,Materials,Equity,"841,501.92",0.01,"841,501.92","311,718.00",2.7,Brazil,XBSP,USD,5.68,BRL,-
